ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa04933	hsa04933	AGE-RAGE signaling pathway in diabetic complications	72	0.610415653192076	1.84484217010818	1.9910307767845e-06	5.5748861749966e-05	4.27896965186142e-05	2318	tags=35%, list=16%, signal=29%	COL1A2/COL3A1/COL4A1/MMP2/THBD/CCL2/COL1A1/F3/COL4A2/FN1/CXCL8/CYBB/COL4A6/IL1A/IL6/IL1B/SELE/MAPK12/COL4A5/VCAM1/EDN1/AGT/NOX1/TGFB2/PLCB4
hsa05323	hsa05323	Rheumatoid arthritis	72	0.597226705504926	1.80498158208858	8.18532307290999e-06	0.000211559119422904	0.000162380903065826	2148	tags=39%, list=15%, signal=33%	MMP1/CXCL5/CXCL1/MMP3/IL17A/CXCL3/CCL2/CXCL8/CXCL2/TEK/CXCL6/ANGPT1/IL1A/CTLA4/FLT1/IL6/ATP6V0D2/IL1B/CD86/TNFSF13/CD80/CXCL12/CTSL/CTSK/TNFRSF11A/ACP5/TLR4/TGFB2
hsa05200	hsa05200	Pathways in cancer	395	0.442185928626544	1.43384020684279	9.79525512310821e-06	0.000235086122954597	0.00018043891016252	3385	tags=35%, list=24%, signal=27%	COL4A1/MMP1/MMP2/MET/KITLG/EGFR/LAMA4/WNT5A/HGF/BDKRB2/MITF/EDNRA/LAMA3/COL4A2/LAMB3/GNG12/PDGFRA/GNG4/MECOM/MMP9/PTGER3/FGF2/FN1/CXCL8/LAMC1/HHIP/LAMC2/CDH1/SMO/TERT/LAMC3/ITGA2/COL4A6/IL13/HMOX1/CSF2RB/RUNX1T1/JUP/BIRC5/LAMB2/IL6/FGF17/LAMA5/WNT2/FZD1/CSF1R/FZD9/FZD10/GSTT2B/FGFR3/ADCY6/IGF1/WNT9A/IL2RA/PDGFA/GNA11/EDNRB/CXCL12/WNT4/E2F2/NOTCH3/IL13RA1/COL4A5/NQO1/E2F1/IL7/GSTM5/FZD4/WNT7B/SHH/PPARG/EDN1/AGT/JAG1/LPAR1/LRP5/FGFR4/F2/NTRK1/FGF1/TGFB2/KIF7/LAMA1/PLCB4/PTK2/ARNT2/FGFR2/FZD8/FGF18/PTGS2/SPI1/PDGFRB/DLL4/BMP2/CCNA2/LRP6/DAPK1/BCL2L11/EPAS1/IGF1R/IFNGR2/DAPK2/CCNA1/CSF3R/GSTO2/NFE2L2/BMP4/ESR2/GNG11/IL6ST/RALA/CXCR4/WNT11/BAK1/FZD6/ADCY3/PRKCG/WNT5B/TRAF4/DCC/GNAI1/AXIN2/TXNRD3/GSTA1/MYC/HEY2/VEGFA/GNB4/BIRC3/HES1/BRCA2/ARHGEF12/LAMB1/NOTCH1/CCNE1/MGST2/ITGA3/STAT5A/HIF1A
hsa04360	hsa04360	Axon guidance	137	0.525014179054696	1.64532141027249	1.34884873050327e-05	0.000283258233405688	0.000217413117745594	3323	tags=42%, list=24%, signal=32%	MET/WNT5A/EPHB3/EPHA2/SEMA3A/SEMA3C/EFNA2/UNC5B/SLIT2/PARD3/SEMA3F/SMO/SEMA6D/EPHB4/PLXNB2/ENAH/BMPR1B/NFATC4/EPHA3/NRP1/UNC5A/MYL9/EFNA1/SEMA4G/SEMA3D/NGEF/TRPC6/SRGAP3/EPHB2/CXCL12/WNT4/ROBO1/FES/PARD6G/SHH/PLXNA2/NTNG1/EFNB2/TRPC5/PLXNA4/SEMA3B/PTK2/PLXNB1/SEMA3G/DPYSL5/CXCR4/EFNB3/WNT5B/DCC/GNAI1/EFNA4/SEMA5A/ARHGEF12/EFNB1/SLIT3/SLIT1/SRC
hsa05165	hsa05165	Human papillomavirus infection	237	0.479937557890165	1.53996074129597	1.27129473879674e-05	0.000283258233405688	0.000217413117745594	3368	tags=35%, list=24%, signal=27%	COL1A2/COL4A1/SPP1/THBS2/TNC/EGFR/LAMA4/CREB3L1/WNT5A/COL1A1/LAMA3/COL4A2/LAMB3/FN1/LAMC1/LAMC2/IBSP/PARD3/ITGB6/TERT/LAMC3/ITGB3/ITGB4/ITGA2/COL4A6/VWF/LAMB2/ATP6V0D2/LAMA5/COL6A1/WNT2/FZD1/ITGA9/FZD9/FZD10/CREB3L3/COL6A3/WNT9A/MAGI1/WNT4/NOTCH3/COL4A5/ITGB5/E2F1/PARD6G/TNN/FZD4/WNT7B/JAG1/LAMA1/MX1/PTK2/FZD8/PPP2R2C/RBPJ/PTGS2/HES4/PDGFRB/CCNA2/COL9A3/THBS1/ITGB8/MX2/MAML3/CCNA1/ISG15/CREB5/ITGA1/WNT11/BAK1/FZD6/WNT5B/AXIN2/THBS4/HEY2/VEGFA/HES1/OASL/ATP6V0A1/LAMB1/NOTCH1/ITGA7/CCNE1/ITGA3
hsa04015	hsa04015	Rap1 signaling pathway	161	0.509943858930845	1.61340667425488	1.43959539425269e-05	0.000284531795569944	0.00021839063256465	3126	tags=38%, list=22%, signal=30%	MET/KITLG/BCAR1/EGFR/HGF/RAP1GAP/EPHA2/PDGFC/PDGFRA/EFNA2/GRIN1/FGF2/PARD3/CDH1/TEK/ITGB3/ANGPT1/FLT1/FGF17/ENAH/DOCK4/CSF1R/ADORA2B/EFNA1/FGFR3/ADCY6/IGF1/PDGFA/MAGI1/FPR1/MAPK12/RAPGEF3/INSR/CNR1/PARD6G/LPAR1/RAPGEF4/FGFR4/FGF1/DRD2/MRAS/PLCB4/FGFR2/FGF18/PDGFRB/THBS1/CSF1/IGF1R/TLN2/CTNND1/MAPK11/KDR/RALA/ADCY3/PRKCG/GNAI1/P2RY1/VAV2/EFNA4/ARAP3/VEGFA
hsa04062	hsa04062	Chemokine signaling pathway	136	0.521171979548727	1.63341707296712	2.85148515619703e-05	0.000532277229156779	0.000408546118870335	3353	tags=39%, list=24%, signal=30%	CXCL5/CXCL9/CXCL1/BCAR1/CCL7/CCL1/CCL8/CXCL3/CCL2/CCL11/CXCL11/CXCL10/CCL21/CCL13/GNG12/GNG4/CXCL8/CCL18/CCR3/CXCL2/PARD3/CCL26/CXCL6/HCK/CXCL13/SHC3/CX3CL1/GRK7/ADCY6/CXCL12/CXCL16/CCR8/SHC4/CXCL14/CCL15/CCL22/SHC2/PLCB4/PTK2/GRK3/CCR7/CCL20/CXCR5/GNG11/CXCR4/ADCY3/GNAI1/VAV2/GNB4/TIAM1/CCR1/SRC/PIK3R6
hsa05144	hsa05144	Malaria	40	0.651811352545141	1.83840142868613	5.00420349127517e-05	0.000884953880562345	0.000679240917098291	3076	tags=57%, list=22%, signal=45%	THBS2/MET/HBB/HGF/CCL2/CXCL8/SDC2/SDC1/HBA2/ACKR1/IL6/IL1B/SELE/HBA1/VCAM1/CD36/TLR4/TGFB2/THBS1/TLR9/LRP1/TLR2/THBS4
hsa05202	hsa05202	Transcriptional misregulation in cancer	135	0.516200990521725	1.61859902918147	5.83289207860196e-05	0.000979925869205129	0.000752136083819726	3569	tags=44%, list=25%, signal=33%	MET/PROM1/MMP3/MITF/MMP9/CXCL8/PLAU/DEFA5/IL1R2/SLC45A3/RUNX1T1/FLT1/JUP/IL6/TMPRSS2/CD86/DEFA3/GRIA3/CSF1R/DEFA4/GZMB/DEFA6/IGF1/ERG/CD14/TSPAN7/PDGFA/LMO2/NUPR1/NR4A3/PPARG/SIX4/SIX1/NTRK1/FEV/PTK2/CDK14/ARNT2/PAX5/SPI1/CCNA2/ETV7/ELANE/SMAD1/MYCN/IGF1R/CCNA1/MEIS1/BAK1/PLAT/REL/MYC/ETV1/BIRC3/MEF2C/SPINT1/HOXA11/NFKB1/CCNT1/CDKN1A
hsa04926	hsa04926	Relaxin signaling pathway	86	0.55431345883388	1.7025356762747	6.3754433007924e-05	0.00102007092812678	0.000782949177290294	2347	tags=29%, list=17%, signal=24%	COL1A2/COL3A1/COL4A1/MMP1/MMP2/EGFR/CREB3L1/COL1A1/COL4A2/MMP13/GNG12/GNG4/MMP9/COL4A6/SHC3/CREB3L3/ADCY6/EDNRB/MAPK12/COL4A5/SHC4/EDN1/SHC2/PLCB4/GNA15
hsa05418	hsa05418	Fluid shear stress and atherosclerosis	98	0.534707313233864	1.65374981981533	7.3420517287822e-05	0.00112133153675946	0.000860671135670641	3446	tags=46%, list=25%, signal=35%	MMP2/THBD/CCL2/PRKAA2/MMP9/SDC2/SDC1/IL1R2/ITGB3/HMOX1/IL1A/CDH5/IL1B/BMPR1B/NPPC/ASS1/CAV1/GSTT2B/CAV2/SELE/TRPV4/PDGFA/MAPK12/CTSL/NQO1/SDC4/NCF2/IL1R1/GSTM5/VCAM1/EDN1/NOX1/PTK2/GSTO2/NFE2L2/BMP4/MAPK11/KDR/PLAT/GSTA1/VEGFA/MEF2C/SRC/MGST2/NFKB1
hsa04668	hsa04668	TNF signaling pathway	75	0.557747781108148	1.69521577796471	7.77761993113438e-05	0.00113620882472224	0.000872090106694702	3209	tags=39%, list=23%, signal=30%	CXCL5/CXCL1/CREB3L1/MMP3/CXCL3/CCL2/CXCL10/MMP9/MMP14/CXCL2/CXCL6/IL6/IL1B/CX3CL1/CREB3L3/SELE/TNFAIP3/MAPK12/VCAM1/EDN1/JAG1/PTGS2/CSF1/CCL20/MAPK11/CREB5/BCL3/TNFRSF1B/BIRC3
hsa05206	hsa05206	MicroRNAs in cancer	123	0.51596321161706	1.61158854592827	0.000102499247809525	0.00143498946933335	0.00110141735584797	3691	tags=43%, list=26%, signal=32%	SERPINB5/MET/TNC/EGFR/ST14/TIMP3/PDGFRA/MMP9/EFNA2/PLAU/ITGB3/SLC45A3/HMOX1/CDCA5/CYP1B1/KIF23/EFNA1/FGFR3/PDGFA/MARCKS/MMP16/ZFPM2/E2F2/NOTCH3/SOX4/E2F1/TNN/SHC4/TRIM71/EZH2/TGFB2/IRS2/CDC25C/PTGS2/PDGFRB/THBS1/BCL2L11/CDC25A/BMF/BAK1/PRKCG/EFNA4/MYC/VEGFA/NOTCH1/CCNE1/ZEB2/SLC7A1/NFKB1/EZR/CDKN1A/STMN1/IRS1
hsa05133	hsa05133	Pertussis	57	0.566862308343451	1.67929244670306	0.000451371529418303	0.00600728295609825	0.00461085314612804	2141	tags=32%, list=15%, signal=27%	CXCL5/SERPING1/C1QC/CXCL8/C1QA/C1QB/CXCL6/C1S/IL1A/IL6/IL1B/C4BPB/C3/CD14/MAPK12/C2/C1R/TLR4
hsa04148	hsa04148	Efferocytosis	116	0.490991978453576	1.52552204185957	0.000464849276364746	0.00600728295609825	0.00461085314612804	3437	tags=40%, list=24%, signal=30%	BCAR1/HAVCR1/SIRPA/CD24/C1QC/RAB7B/C1QA/C1QB/ANO4/ITGB3/P2RY6/NFATC4/DOCK1/CX3CL1/HAVCR2/RAB17/DUSP4/MAPK12/MERTK/GULP1/ITGB5/PPARG/ATP2A1/CD36/STAB1/ANO7/PROS1/ADAM9/PTK2/ARG2/PTGS2/P2RY2/DUSP16/TIMD4/THBS1/SPHK1/SCARF1/ALOX5/MAPK11/LRP1/ABCA1/MFGE8/AXL/XKR4/HIF1A/DUSP5
hsa04670	hsa04670	Leukocyte transendothelial migration	87	0.516012651841607	1.58615156938777	0.000619588948972279	0.00752860688955611	0.00577853598979087	3199	tags=40%, list=23%, signal=31%	MMP2/CLDN18/BCAR1/CLDN4/MMP9/CLDN2/CYBB/CDH5/CLDN3/CLDN11/MYL9/CLDN23/THY1/CXCL12/MAPK12/ACTN1/RAPGEF3/NCF2/CLDN7/VCAM1/CLDN22/CLDN14/RAPGEF4/CLDN12/CLDN5/PTK2/ESAM/CTNND1/MAPK11/CXCR4/PRKCG/CLDN10/GNAI1/VAV2/RHOH
hsa04014	hsa04014	Ras signaling pathway	169	0.465889342286334	1.47988582987161	0.000627383907463009	0.00752860688955611	0.00577853598979087	3288	tags=34%, list=23%, signal=26%	MET/KITLG/EGFR/HGF/EPHA2/PDGFC/GNG12/PDGFRA/GNG4/EFNA2/GRIN1/FGF2/PLA2G2D/TEK/ANGPT1/FLT1/HTR7/PLA2G2F/FGF17/SHC3/RASAL1/CSF1R/PLA2G4A/RASAL2/PLA2G2A/EFNA1/NTRK2/PLA2G5/FGFR3/IGF1/PLA2G10/PDGFA/INSR/GAB1/SHC4/PLA1A/FGFR4/NTRK1/FGF1/SHC2/MRAS/GAB2/FGFR2/FGF18/PDGFRB/CSF1/IGF1R/GNG11/KDR/RALA/PRKCG/REL/EFNA4/VEGFA/GNB4/TIAM1/PLA2G4C
hsa03040	hsa03040	Spliceosome	60	-0.364547138387361	-1.76753152232174	0.000694943009639658	0.00778336170796417	0.00597407148637601	8561	tags=98%, list=61%, signal=39%	SNRPG/DHX15/HNRNPM/CTNNBL1/EIF4A3/USP39/ISY1/LSM2/ALYREF/SNU13/SF3A1/SNRPD1/SNRPB/SRSF4/SNRNP27/RBMX/RBM17/DHX8/RBM25/DDX23/HNRNPK/TCERG1/TRA2A/PCBP1/ZMAT2/BUD31/SNRPF/SNRPB2/SART1/RBM8A/HNRNPC/SNRPE/DHX38/PRPF40A/SF3B2/SLU7/PRPF4/LSM7/SF3B3/PRPF38B/SNRPA/PLRG1/PRPF40B/SRSF5/PPIH/PPIL1/DDX39B/SRSF8/RP9/FUS/U2SURP/PHF5A/MAGOHB/SRSF7/HNRNPA1L2/HSPA1L/HSPA1A/HSPA1B/HSPA6
hsa04020	hsa04020	Calcium signaling pathway	186	0.458832412010313	1.45893490774113	0.000682336305829537	0.00778336170796417	0.00597407148637601	3211	tags=36%, list=23%, signal=28%	MET/EGFR/HGF/BDKRB2/EDNRA/PDGFC/GRIN3B/HRH1/RYR2/MST1R/PDGFRA/PTGER3/GRIN1/FGF2/CASQ1/PDE1C/MYLK2/FLT1/NTSR1/CHRNA7/HTR7/FGF17/NFATC4/CAMK1G/SLN/ADORA2B/HTR2A/SMIM6/GRPR/NTRK2/DRD1/FGFR3/PDGFA/CHRM3/GNA11/EDNRB/SLC8A1/ATP2A1/PDE1A/TNNC2/AVPR1A/FGFR4/NTRK1/FGF1/PLCB4/GNA15/FGFR2/FGF18/GNAL/PDGFRB/CAMK1/SPHK1/TBXA2R/PLCD3/KDR/CASQ2/CXCR4/OXTR/PTAFR/ADCY3/PRKCG/MYLK4/ITPKA/CD38/VEGFA/GRIN2D/MYLK
hsa05226	hsa05226	Gastric cancer	110	0.495799357171417	1.53694862413966	0.000990784885768405	0.0107388297296188	0.00824252281878639	3092	tags=37%, list=22%, signal=29%	MET/EGFR/WNT5A/HGF/CDH17/REG4/MUC2/FGF2/CDH1/TERT/CDX2/JUP/FGF17/SHC3/WNT2/FZD1/FZD9/FZD10/WNT9A/WNT4/E2F2/E2F1/GAB1/SHC4/FZD4/WNT7B/SHH/LRP5/FGF1/TGFB2/SHC2/FGFR2/FZD8/FGF18/LRP6/WNT11/BAK1/FZD6/WNT5B/AXIN2/MYC
hsa04080	hsa04080	Neuroactive ligand-receptor interaction	248	0.434598836123795	1.39687269710377	0.00131618777808824	0.0138199716699265	0.010607434395777	2409	tags=30%, list=17%, signal=25%	GABRP/FPR3/GAL/CGA/APLNR/PRSS3/BDKRB2/EDNRA/QRFP/ADRA2A/GRIN3B/HRH1/PTGER3/GRIN1/NTS/SPX/SST/GABRR2/EDN2/LYPD6B/APLN/ADRA2C/P2RY6/NTSR1/CHRNA7/CCK/HTR7/GALR3/SSTR1/CHRNA3/GRIA3/GRM4/C5AR1/ADORA2B/NPB/HTR2A/SCT/TAC3/GRIK2/GRPR/ADCYAP1/CHRNB4/MLN/ADORA1/DRD1/GABBR2/C3/CHRM3/NMU/FPR1/NPW/EDNRB/PRL/GRM7/CALCRL/PRSS2/CNR1/GALR2/NMUR2/EDN1/AGT/LPAR1/PNOC/AVPR1A/GRM8/F2/DRD2/FPR2/GCG/SSTR3/HCRT/GHR/P2RY13/P2RY2
hsa04022	hsa04022	cGMP-PKG signaling pathway	116	0.472520166595861	1.46812974752763	0.0015818001101809	0.0161056011218418	0.0123617552470277	2385	tags=29%, list=17%, signal=25%	CREB3L1/GATA4/BDKRB2/EDNRA/ADRA2A/ATP1A4/KCNJ8/GUCY1A2/ADRA2C/MYLK2/NFATC4/NPPC/ATP1A2/NPR1/MYL9/CREB3L3/ADORA1/ADCY6/MEF2B/CNGB1/GNA11/TRPC6/PDE3A/EDNRB/KCNMA1/INSR/SLC8A1/ATP1B3/ATP2A1/KCNMB4/PRKG1/PLCB4/GUCY1B1/IRS2
hsa04810	hsa04810	Regulation of actin cytoskeleton	166	0.448860937671826	1.42294432062462	0.00179658954918436	0.017754532015469	0.013627382029417	3368	tags=34%, list=24%, signal=26%	BCAR1/EGFR/BDKRB2/PDGFC/MYH14/GNG12/PDGFRA/FGF2/FN1/ITGB6/ITGB3/ITGB4/ITGA2/MYLK2/IQGAP3/DIAPH3/FGF17/ENAH/PIP5K1B/DOCK1/ITGA9/MYL9/FGFR3/PDGFA/CHRM3/CXCL12/FGD1/ACTN1/ITGB5/LPAR1/INSRR/FGFR4/F2/FGF1/MRAS/WASF1/PTK2/FGFR2/FGF18/PDGFRB/ITGB8/ITGAE/RGCC/ITGAX/CXCR4/ITGA1/MYLK4/VAV2/MYLK/ARHGEF12/TIAM1/ARHGEF4/ITGA7/C7/SRC/ITGA3
hsa05150	hsa05150	Staphylococcus aureus infection	60	0.542786216248316	1.61921865502915	0.00187889849685174	0.0180374255697767	0.0138445152399602	3376	tags=50%, list=24%, signal=38%	KRT19/FPR3/KRT16/KRT17/C1QC/C1QA/C1QB/KRT18/DEFA5/C1S/DEFA3/DEFA4/C5AR1/DEFA6/C3/FPR1/KRT20/C2/C1R/KRT13/CFI/FPR2/DEFB1/HLA-DRA/PTAFR/MASP2/FCGR2A/HLA-DQB1/CFB/SELP
hsa01521	hsa01521	EGFR tyrosine kinase inhibitor resistance	53	0.550625980406914	1.6232318676059	0.00193710120322173	0.0180796112300694	0.0138768945844831	3323	tags=45%, list=24%, signal=35%	MET/EGFR/HGF/PDGFC/PDGFRA/FGF2/NRG1/IL6/SHC3/FGFR3/IGF1/PDGFA/GAB1/SHC4/SHC2/FGFR2/PDGFRB/BCL2L11/IGF1R/KDR/PRKCG/VEGFA/AXL/SRC
hsa04975	hsa04975	Fat digestion and absorption	31	0.613620015249492	1.67309387358946	0.00216762973797208	0.0193897212176678	0.0148824614609292	3015	tags=58%, list=21%, signal=46%	PLA2G2D/CEL/FABP2/APOA4/NPC1L1/PLA2G2F/PLPP3/MOGAT3/DGAT2/PLA2G2A/PLA2G5/PLA2G10/CD36/ABCG5/PLPP2/PLPP1/SCARB1/ABCA1
